2025-07-18 00:17:53.684 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 12:27:04.482 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 12:27:04.482 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 12:27:04.483 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 12:27:04.488 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 12:27:04.489 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 12:27:04.822 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 12:27:05.111 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:158 - Recommendation generation failed: Error code: 400 - {'error': {'message': "Failed to call a function. Please adjust your prompt. See 'failed_generation' for more details.", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'To provide a personalized marketing campaign recommendation, I need the specific details about the user persona and the campaign objective. \n\nCould you please provide the following:\n- User Persona: \n- Campaign Objective: \n\nOnce I have this information, I can offer a tailored suggestion.'}}
2025-07-18 12:27:05.112 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:63 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 12:27:05.112 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:80 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 12:27:05.113 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:78 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 12:27:05.114 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 12:27:05.118 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 12:27:05.853 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 12:48:29.028 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 12:48:29.032 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:48:29.510 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 12:48:29.511 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:51:51.494 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 12:51:51.496 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:51:51.969 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 12:51:51.970 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:54:13.855 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 12:54:13.857 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:54:14.300 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 12:54:14.301 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:54:32.325 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 12:54:32.327 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:54:32.804 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 12:54:32.804 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:54:33.137 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 12:54:33.137 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:124 - RecommendNode initialized with inline prompt chain.
2025-07-18 12:54:33.138 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:54:33.520 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 12:54:33.521 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:46 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 12:54:33.521 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 12:54:33.850 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 12:54:33.850 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 12:54:33.850 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 12:54:33.852 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 12:54:33.858 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 12:54:33.858 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 12:54:34.214 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 12:54:34.215 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:170 - Recommendation generation failed: 'GraphState' object has no attribute 'user_persona'
2025-07-18 12:54:34.216 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:63 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 12:54:34.216 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:80 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 12:54:34.217 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:78 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 12:54:34.218 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 12:54:34.222 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 12:54:35.540 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 13:27:04.990 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 13:27:04.992 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:27:05.412 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:27:05.412 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:27:05.746 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:27:05.747 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:124 - RecommendNode initialized with inline prompt chain.
2025-07-18 13:27:05.747 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:27:06.106 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:27:06.107 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:46 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 13:27:06.107 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:27:06.499 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:27:06.499 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 13:27:06.500 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 13:27:06.501 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 13:27:06.506 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 13:27:06.507 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 13:27:07.946 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 13:27:07.947 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:170 - Recommendation generation failed: 'GraphState' object has no attribute 'user_persona'
2025-07-18 13:27:07.947 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:63 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 13:27:07.948 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:80 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 13:27:07.950 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:78 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 13:27:07.950 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 13:27:07.954 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 13:27:09.041 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 13:27:49.342 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 13:27:49.344 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:27:49.747 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:27:49.748 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:27:50.054 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:27:50.054 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:124 - RecommendNode initialized with inline prompt chain.
2025-07-18 13:27:50.054 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:27:50.408 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:27:50.409 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:46 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 13:27:50.409 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:27:50.714 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:27:50.714 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 13:27:50.714 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 13:27:50.716 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 13:27:50.721 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 13:27:50.721 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 13:27:51.054 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 13:27:51.055 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:170 - Recommendation generation failed: 'GraphState' object has no attribute 'campaign_objective'
2025-07-18 13:27:51.055 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:63 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 13:27:51.056 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:80 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 13:27:51.057 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:78 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 13:27:51.058 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 13:27:51.061 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 13:27:51.781 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 13:30:07.989 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 13:30:07.991 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:30:08.402 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:30:08.403 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:30:08.707 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:30:08.707 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:124 - RecommendNode initialized with inline prompt chain.
2025-07-18 13:30:08.708 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:30:09.066 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:30:09.066 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:46 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 13:30:09.066 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:30:09.384 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:30:09.384 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 13:30:09.384 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 13:30:09.385 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 13:30:09.390 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 13:30:09.390 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 13:30:17.206 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 13:30:17.207 | ERROR    | workflows.graphs.campaign.nodes.recommend_node:process:170 - Recommendation generation failed: Missing user persona or campaign objective.
2025-07-18 13:30:17.207 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:63 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 13:30:17.208 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:80 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 13:30:17.209 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:78 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 13:30:17.210 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 13:30:17.215 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 13:30:17.898 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 13:39:01.960 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 13:39:01.962 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:39:02.392 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:39:02.393 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:39:02.710 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:39:02.711 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:124 - RecommendNode initialized with inline prompt chain.
2025-07-18 13:39:02.711 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:39:03.114 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:39:03.114 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:46 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 13:39:03.114 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:39:03.465 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:39:03.465 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 13:39:03.465 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 13:39:03.467 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 13:39:03.472 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 13:39:03.472 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 13:39:06.203 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 13:39:07.954 | INFO     | workflows.graphs.campaign.nodes.recommend_node:process:170 - Campaign recommendation generated successfully.
2025-07-18 13:39:07.959 | ERROR    | __main__:run:105 - Workflow run failed: 2 validation errors for GraphState
user_persona
  Input should be a valid dictionary [type=dict_type, input_value='Young professional inter...ted in tech and fitness', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/dict_type
campaign_recommendation
  Input should be a valid string [type=string_type, input_value=AIMessage(content='**Pers...6, 'total_tokens': 807}), input_type=AIMessage]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
2025-07-18 13:39:07.963 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 13:39:08.754 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 13:48:02.789 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 13:48:02.791 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:48:03.256 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:48:03.257 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:48:03.596 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:48:03.596 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:124 - RecommendNode initialized with inline prompt chain.
2025-07-18 13:48:03.596 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:48:03.971 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:48:03.971 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:46 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 13:48:03.971 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:48:04.274 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:48:04.275 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 13:48:04.275 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 13:48:04.276 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 13:48:04.281 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 13:48:04.281 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 13:48:04.643 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 13:48:06.259 | INFO     | workflows.graphs.campaign.nodes.recommend_node:process:171 - Campaign recommendation generated successfully.
2025-07-18 13:48:06.260 | ERROR    | __main__:run:105 - Workflow run failed: 1 validation error for GraphState
campaign_recommendation
  Input should be a valid string [type=string_type, input_value=AIMessage(content='**Pers...7, 'total_tokens': 732}), input_type=AIMessage]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
2025-07-18 13:48:06.264 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 13:48:07.006 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 13:56:58.203 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 13:56:58.205 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:56:58.623 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:56:58.624 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:56:58.926 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:56:58.927 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:124 - RecommendNode initialized with inline prompt chain.
2025-07-18 13:56:58.927 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:56:59.278 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:56:59.278 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:46 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 13:56:59.279 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 13:56:59.585 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 13:56:59.585 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 13:56:59.585 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 13:56:59.587 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 13:56:59.592 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 13:56:59.592 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 13:56:59.901 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 13:57:02.167 | INFO     | workflows.graphs.campaign.nodes.recommend_node:process:171 - Campaign recommendation generated successfully.
2025-07-18 13:57:02.168 | WARNING  | workflows.graphs.campaign.nodes.generate_ad_node:process:63 - Missing user segment or campaign recommendation; falling back to defaults.
2025-07-18 13:57:02.168 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:80 - Ad generation failed: type object 'AdPromptBuilder' has no attribute 'build_prompt'
2025-07-18 13:57:02.170 | ERROR    | workflows.graphs.campaign.nodes.human_in_the_loop_node:process:78 - Human review decision failed: "Input to ChatPromptTemplate is missing variables {'generated_ad'}.  Expected: ['generated_ad'] Received: ['content']\nNote: if you intended {generated_ad} to be part of the string and not a variable, please escape it with double curly braces like: '{{generated_ad}}'.\nFor troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/INVALID_PROMPT_INPUT "
2025-07-18 13:57:02.171 | WARNING  | workflows.graphs.campaign.nodes.feedback_loop_node:process:31 - No feedback provided for the ad.
2025-07-18 13:57:02.175 | WARNING  | __main__:get_graph_structure:69 - Pyppeteer not installed. Run: pip install pyppeteer
2025-07-18 13:57:02.948 | INFO     | __main__:main:140 - Saved campaign graph structure as campaign_graph_structure.png
2025-07-18 14:09:18.338 | INFO     | __main__:__init__:20 - Initializing CampaignWorkflow...
2025-07-18 14:09:18.340 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 14:09:18.745 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 14:09:18.746 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 14:09:19.050 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 14:09:19.050 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:124 - RecommendNode initialized with inline prompt chain.
2025-07-18 14:09:19.050 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 14:09:19.405 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 14:09:19.405 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:54 - GenerateAdNode initialized successfully with ad generation chain.
2025-07-18 14:09:19.405 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-18 14:09:19.718 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-18 14:09:19.719 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:54 - HumanReviewRouter initialized successfully
2025-07-18 14:09:19.719 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:16 - FeedbackLoopNode initialized successfully.
2025-07-18 14:09:19.720 | INFO     | __main__:_build_graph:53 - Workflow graph defined.
2025-07-18 14:09:19.725 | INFO     | __main__:__init__:30 - CampaignOrchestrator initialized successfully
2025-07-18 14:09:19.725 | INFO     | __main__:run:92 - Running CampaignWorkflow for user_id=uyfovluul, query='Launch summer sale campaign for Gen Z'
2025-07-18 14:09:20.139 | INFO     | workflows.graphs.campaign.nodes.segment_node:process:91 - Predicted segment: standard
2025-07-18 14:09:21.886 | INFO     | workflows.graphs.campaign.nodes.recommend_node:process:171 - Campaign recommendation generated successfully.
