2025-07-30 00:40:01.224 | INFO     | workflows.workflow:__init__:32 - Initializing CampaignWorkflow...
2025-07-30 01:32:06.186 | INFO     | workflows.graphs.campaign.nodes.multi_variant_test_branching_node:__init__:21 - MultiVariantTestNode initialized.
2025-07-30 01:32:06.187 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:06.512 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:06.512 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:19 - GenerateAdNode initialized with inline prompt chain.
2025-07-30 01:32:06.512 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:83 - HumanReviewRouter initialized successfully with fallback chain.
2025-07-30 01:32:06.512 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:06.832 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:06.832 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:21 - FeedbackLoopNode initialized with inline prompt chain.
2025-07-30 01:32:06.833 | INFO     | workflows.graphs.campaign.subgraphs.validation_subgraph:__init__:24 - Initializing ValidationWorkflow...
2025-07-30 01:32:06.833 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:07.176 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:07.176 | INFO     | workflows.graphs.campaign.nodes.campaign_objective_validator_node:__init__:112 - CampaignObjectiveValidatorNode initialized.
2025-07-30 01:32:07.176 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:07.525 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:07.525 | INFO     | workflows.graphs.campaign.nodes.persona_quality_checker_node:__init__:22 - PersonaQualityCheckerNode initialized.
2025-07-30 01:32:07.525 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:07.881 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:07.881 | INFO     | workflows.graphs.campaign.nodes.channel_constraints_node:__init__:29 - ChannelConstraintsNode initialized.
2025-07-30 01:32:07.882 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:08.231 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:08.231 | INFO     | workflows.graphs.campaign.nodes.channel_strategy_node:__init__:22 - ChannelStrategyNode initialized.
2025-07-30 01:32:08.232 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:08.581 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:08.581 | INFO     | workflows.graphs.campaign.nodes.objective_refiner_node:__init__:22 - ObjectiveRefinerNode initialized.
2025-07-30 01:32:08.581 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:08.922 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:08.922 | INFO     | workflows.graphs.campaign.nodes.persona_enrichment_node:__init__:22 - PersonaEnrichmentNode initialized.
2025-07-30 01:32:08.934 | INFO     | workflows.graphs.campaign.subgraphs.media_ad_gen_subgraph:__init__:24 - Initializing CampaignWorkflow...
2025-07-30 01:32:08.934 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:09.275 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:09.276 | INFO     | workflows.graphs.campaign.nodes.email_ad_generator_node:__init__:21 - EmailAdGeneratorNode initialized.
2025-07-30 01:32:09.277 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:09.604 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:09.605 | INFO     | workflows.graphs.campaign.nodes.social_ad_generator_node:__init__:104 - SocialAdGeneratorNode initialized.
2025-07-30 01:32:09.605 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:32:09.923 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:32:09.924 | INFO     | workflows.graphs.campaign.nodes.web_ad_generator_node:__init__:21 - WebAdGeneratorNode initialized.
2025-07-30 01:32:09.946 | INFO     | workflows.workflow:__init__:51 - CampaignOrchestrator initialized successfully
2025-07-30 01:32:09.947 | INFO     | workflows.workflow:run:184 - Running CampaignWorkflow for user_id=eg.- dentsuitte, query='eg.- promote next-gen eco-friendly sneakers'
2025-07-30 01:32:25.433 | INFO     | workflows.graphs.campaign.nodes.persona_node:process:60 - User persona generated: A digitally savvy individual aged 25-44 who enjoys entertainment, technology, and lifestyle content, frequently engages with social media platforms and streaming services, and responds well to informal, witty, and visually-oriented communication.
2025-07-30 01:32:25.622 | INFO     | workflows.graphs.campaign.nodes.strategy_node:process:56 - Campaign objective generated successfully.
2025-07-30 01:32:25.746 | INFO     | workflows.graphs.campaign.nodes.campaign_objective_validator_node:process:148 - Objective validation result: valid.
2025-07-30 01:32:26.028 | INFO     | workflows.graphs.campaign.nodes.objective_refiner_node:process:52 - Refined Objective: Increase brand awareness and engagement among 25-44-year-old digital enthusiasts by achieving a 20% growth in social media followers and a 15% increase in streaming service subscriptions within the next 6 months, through creating and publishing 3 witty and visually-appealing content pieces per week on social media platforms, and collaborating with 5 popular digital influencers to promote the brand and drive conversions.
2025-07-30 01:32:26.984 | INFO     | workflows.graphs.campaign.nodes.persona_quality_checker_node:process:61 - Persona quality check result: to evaluate the completeness of the provided user persona based on the given criteria, let's analyze it step by step:

1. **includes demographic details (e.g., age, region):** the persona mentions an age range of 25-44. however, it does not specify a region. despite the lack of regional information, the inclusion of an age range fulfills this criterion partially.

2. **mentions at least one interest or behavioral trait:** the persona describes an individual who enjoys entertainment, technology, and lifestyle content and frequently engages with social media platforms and streaming services. this clearly mentions interests and behavioral traits.

3. **mentions platform/channel or preference:** the persona mentions that the individual frequently engages with social media platforms and streaming services. this indicates preferences for certain types of platforms/channels.

given these points, the persona does provide some level of detail across all criteria, even if it lacks specificity in certain areas (notably, demographic details like region). however, based on the explicit requirements:

- it does include a demographic detail (age).
- it mentions interests (entertainment, technology, lifestyle) and behavioral traits (engages frequently with social media and streaming services).
- it mentions platform/channel preferences (social media platforms and streaming services).

therefore, despite some areas being under-specified (like region), the persona does cover the required criteria to some extent. given the information provided and the evaluation criteria, the response would lean towards it being "good" because it does address all the specified criteria, albeit with room for more detail. 

**good**
2025-07-30 01:32:28.223 | INFO     | workflows.graphs.campaign.nodes.persona_enrichment_node:process:58 - Enriched Persona: The digitally savvy individual, whom we'll call "Alex," is a 28-38 year-old urban-dwelling, tech-enthusiast who enjoys staying up-to-date on the latest trends in entertainment, lifestyle, and technology. Alex is likely based in a metropolitan area, possibly in North America or Western Europe, and is well-versed in using social media platforms, streaming services, and e-commerce sites.

Alex's interests and hobbies include playing video games, watching sci-fi movies and TV shows, attending music festivals, trying out new gadgets, and following popular culture and social influencers. When it comes to social media, Alex is most active on Instagram, TikTok, Twitter, and YouTube, and tends to engage with content that is humorous, relatable, and visually appealing.

In terms of buying behavior, Alex is a considered consumer who values convenience, quality, and brand reputation. Alex is likely to research products online, read reviews, and compare prices before making a purchase. Alex is also open to trying out new products and services, especially if they are recommended by friends, family, or social influencers.

Alex's communication style is informal and witty, and they appreciate brands that can poke fun at themselves and don't take things too seriously. Alex responds well to content that is short, snappy, and attention-grabbing, and is more likely to engage with brands that use humor, irony, and pop culture references.

Overall, Alex is a digitally native, pop culture-obsessed individual who values entertainment, convenience, and community, and is always on the lookout for brands that can provide these things in a fun and engaging way.
2025-07-30 01:32:29.683 | INFO     | workflows.graphs.campaign.nodes.channel_constraints_node:process:67 - Channel constraints generated.
2025-07-30 01:32:30.114 | INFO     | workflows.graphs.campaign.nodes.channel_strategy_node:process:54 - ChannelStrategyNode selected: web
2025-07-30 01:32:30.116 | INFO     | workflows.graphs.campaign.nodes.check_external_logs_node:process:32 - No external logs. Routing to segmentation only.
2025-07-30 01:32:30.632 | INFO     | workflows.graphs.campaign.nodes.segmenting_node:process:76 - Predicted segment: standard
2025-07-30 01:32:31.950 | INFO     | workflows.graphs.campaign.nodes.recommend_node:process:96 - Campaign recommendation generated successfully.
2025-07-30 01:32:32.259 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:process:66 - Ad successfully generated.
2025-07-30 01:32:32.259 | ERROR    | workflows.graphs.campaign.nodes.generate_ad_node:process:71 - Ad generation failed: CampaignReportSaver.save() missing 1 required positional argument: 'timestamp'
2025-07-30 01:32:33.129 | INFO     | workflows.graphs.campaign.nodes.email_ad_generator_node:process:57 - Email ad content generated.
2025-07-30 01:32:33.456 | INFO     | workflows.graphs.campaign.nodes.social_ad_generator_node:process:140 - Social media ad content generated.
2025-07-30 01:32:33.913 | INFO     | workflows.graphs.campaign.nodes.web_ad_generator_node:process:58 - Web ad content generated.
2025-07-30 01:32:34.685 | INFO     | workflows.graphs.campaign.nodes.is_ab_testing_needed_node:process:52 - MultiVariantTestNode decision: to determine whether multivariate (a/b) testing is required, let's analyze the provided campaign context:

1. **campaign objective**: the objective is to promote general-purpose products to average customers. this is a fairly broad goal, which could benefit from optimization.

2. **persona details**: the persona, alex, is well-defined, including demographics, interests, and communication preferences. this detailed understanding can help in creating targeted content.

3. **budget tier**: no specific budget tier is mentioned, which might influence the scope of testing.

4. **constraints**: there are specific constraints for different marketing channels (social media, email marketing, web or display ads, sms or push notifications), which emphasize the need for content optimization to adhere to these rules and to effectively engage alex.

given these points, multivariate (a/b) testing seems beneficial for optimizing content across different channels to better engage the target audience (alex) and achieve the campaign objective more effectively. a/b testing can help in identifying which versions of content (e.g., different headlines, images, calls to action) perform better, given the constraints and the goal to engage a digitally savvy audience.

**yes**
2025-07-30 01:32:34.688 | INFO     | workflows.workflow:_save_campaign_report:170 - Campaign report saved: campaign_outputs/eg.- dentsuitte_2025-07-30_01-32-34.txt
2025-07-30 01:32:34.719 | INFO     | core.utils.campaign_recs:save:58 - Campaign report saved: C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_01-32-04.txt, C:\0\Evrything\TrainLikeHell\peronalized_marketing_orchestrator\tell-em-what-they-want\campaign_outputs\eg.- dentsuitte_2025-07-30_01-32-04.txt.docx
2025-07-30 01:41:11.793 | INFO     | workflows.workflow:__init__:32 - Initializing CampaignWorkflow...
2025-07-30 01:41:11.795 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:12.378 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:12.379 | INFO     | workflows.graphs.campaign.nodes.persona_node:__init__:26 - UserPersonaNode initialized with persona generation chain.
2025-07-30 01:41:12.379 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:12.693 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:12.694 | INFO     | workflows.graphs.campaign.nodes.strategy_node:__init__:23 - StrategyNode initialized.
2025-07-30 01:41:12.694 | INFO     | workflows.graphs.campaign.nodes.check_external_logs_node:__init__:14 - CheckExternalLogsNode initialized.
2025-07-30 01:41:12.694 | INFO     | workflows.graphs.campaign.nodes.analytics_node:__init__:14 - AnalyticsNode initialized. Ready to process external user logs.
2025-07-30 01:41:12.694 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:13.004 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:13.005 | INFO     | workflows.graphs.campaign.nodes.segmenting_node:__init__:35 - UserSegmenter initialized with structured prompt.
2025-07-30 01:41:13.005 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:13.314 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:13.314 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:25 - RecommendNode initialized with inline prompt chain.
2025-07-30 01:41:13.314 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:13.655 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:13.655 | INFO     | workflows.graphs.campaign.nodes.is_ab_testing_needed_node:__init__:22 - MultiVariantTestNode initialized.
2025-07-30 01:41:13.655 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:13.973 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:13.973 | INFO     | workflows.graphs.campaign.nodes.multi_variant_test_branching_node:__init__:21 - MultiVariantTestNode initialized.
2025-07-30 01:41:13.974 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:14.310 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:14.311 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:19 - GenerateAdNode initialized with inline prompt chain.
2025-07-30 01:41:14.311 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:83 - HumanReviewRouter initialized successfully with fallback chain.
2025-07-30 01:41:14.311 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:14.640 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:14.641 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:21 - FeedbackLoopNode initialized with inline prompt chain.
2025-07-30 01:41:14.641 | INFO     | workflows.graphs.campaign.subgraphs.validation_subgraph:__init__:24 - Initializing ValidationWorkflow...
2025-07-30 01:41:14.641 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:14.950 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:14.951 | INFO     | workflows.graphs.campaign.nodes.campaign_objective_validator_node:__init__:112 - CampaignObjectiveValidatorNode initialized.
2025-07-30 01:41:14.951 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:15.278 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:15.278 | INFO     | workflows.graphs.campaign.nodes.persona_quality_checker_node:__init__:22 - PersonaQualityCheckerNode initialized.
2025-07-30 01:41:15.279 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:15.600 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:15.600 | INFO     | workflows.graphs.campaign.nodes.channel_constraints_node:__init__:29 - ChannelConstraintsNode initialized.
2025-07-30 01:41:15.600 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:15.922 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:15.922 | INFO     | workflows.graphs.campaign.nodes.channel_strategy_node:__init__:22 - ChannelStrategyNode initialized.
2025-07-30 01:41:15.922 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:16.233 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:16.233 | INFO     | workflows.graphs.campaign.nodes.objective_refiner_node:__init__:22 - ObjectiveRefinerNode initialized.
2025-07-30 01:41:16.233 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:16.568 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:16.568 | INFO     | workflows.graphs.campaign.nodes.persona_enrichment_node:__init__:22 - PersonaEnrichmentNode initialized.
2025-07-30 01:41:16.580 | INFO     | workflows.graphs.campaign.subgraphs.media_ad_gen_subgraph:__init__:24 - Initializing CampaignWorkflow...
2025-07-30 01:41:16.581 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:16.930 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:16.930 | INFO     | workflows.graphs.campaign.nodes.email_ad_generator_node:__init__:21 - EmailAdGeneratorNode initialized.
2025-07-30 01:41:16.931 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:17.264 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:17.264 | INFO     | workflows.graphs.campaign.nodes.social_ad_generator_node:__init__:104 - SocialAdGeneratorNode initialized.
2025-07-30 01:41:17.265 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:17.617 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:17.617 | INFO     | workflows.graphs.campaign.nodes.web_ad_generator_node:__init__:21 - WebAdGeneratorNode initialized.
2025-07-30 01:41:17.644 | INFO     | workflows.workflow:__init__:51 - CampaignOrchestrator initialized successfully
2025-07-30 01:41:53.724 | INFO     | workflows.workflow:__init__:32 - Initializing CampaignWorkflow...
2025-07-30 01:41:53.726 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:54.161 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:54.161 | INFO     | workflows.graphs.campaign.nodes.persona_node:__init__:26 - UserPersonaNode initialized with persona generation chain.
2025-07-30 01:41:54.161 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:54.475 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:54.475 | INFO     | workflows.graphs.campaign.nodes.strategy_node:__init__:23 - StrategyNode initialized.
2025-07-30 01:41:54.475 | INFO     | workflows.graphs.campaign.nodes.check_external_logs_node:__init__:14 - CheckExternalLogsNode initialized.
2025-07-30 01:41:54.475 | INFO     | workflows.graphs.campaign.nodes.analytics_node:__init__:14 - AnalyticsNode initialized. Ready to process external user logs.
2025-07-30 01:41:54.475 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:54.799 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:54.799 | INFO     | workflows.graphs.campaign.nodes.segmenting_node:__init__:35 - UserSegmenter initialized with structured prompt.
2025-07-30 01:41:54.800 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:55.145 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:55.145 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:25 - RecommendNode initialized with inline prompt chain.
2025-07-30 01:41:55.145 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:55.478 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:55.479 | INFO     | workflows.graphs.campaign.nodes.is_ab_testing_needed_node:__init__:22 - MultiVariantTestNode initialized.
2025-07-30 01:41:55.479 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:55.810 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:55.810 | INFO     | workflows.graphs.campaign.nodes.multi_variant_test_branching_node:__init__:21 - MultiVariantTestNode initialized.
2025-07-30 01:41:55.811 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:56.143 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:56.144 | INFO     | workflows.graphs.campaign.nodes.generate_ad_node:__init__:19 - GenerateAdNode initialized with inline prompt chain.
2025-07-30 01:41:56.144 | INFO     | workflows.graphs.campaign.nodes.human_in_the_loop_node:__init__:83 - HumanReviewRouter initialized successfully with fallback chain.
2025-07-30 01:41:56.144 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:56.470 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:56.471 | INFO     | workflows.graphs.campaign.nodes.feedback_loop_node:__init__:21 - FeedbackLoopNode initialized with inline prompt chain.
2025-07-30 01:41:56.471 | INFO     | workflows.graphs.campaign.subgraphs.validation_subgraph:__init__:24 - Initializing ValidationWorkflow...
2025-07-30 01:41:56.471 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:56.783 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:56.783 | INFO     | workflows.graphs.campaign.nodes.campaign_objective_validator_node:__init__:112 - CampaignObjectiveValidatorNode initialized.
2025-07-30 01:41:56.784 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:57.136 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:57.136 | INFO     | workflows.graphs.campaign.nodes.persona_quality_checker_node:__init__:22 - PersonaQualityCheckerNode initialized.
2025-07-30 01:41:57.136 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:57.467 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:57.468 | INFO     | workflows.graphs.campaign.nodes.channel_constraints_node:__init__:29 - ChannelConstraintsNode initialized.
2025-07-30 01:41:57.468 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:57.787 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:57.788 | INFO     | workflows.graphs.campaign.nodes.channel_strategy_node:__init__:22 - ChannelStrategyNode initialized.
2025-07-30 01:41:57.788 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:58.130 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:58.130 | INFO     | workflows.graphs.campaign.nodes.objective_refiner_node:__init__:22 - ObjectiveRefinerNode initialized.
2025-07-30 01:41:58.130 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:58.459 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:58.459 | INFO     | workflows.graphs.campaign.nodes.persona_enrichment_node:__init__:22 - PersonaEnrichmentNode initialized.
2025-07-30 01:41:58.472 | INFO     | workflows.graphs.campaign.subgraphs.media_ad_gen_subgraph:__init__:24 - Initializing CampaignWorkflow...
2025-07-30 01:41:58.472 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:58.795 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:58.795 | INFO     | workflows.graphs.campaign.nodes.email_ad_generator_node:__init__:21 - EmailAdGeneratorNode initialized.
2025-07-30 01:41:58.795 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:59.112 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:59.112 | INFO     | workflows.graphs.campaign.nodes.social_ad_generator_node:__init__:104 - SocialAdGeneratorNode initialized.
2025-07-30 01:41:59.112 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:41:59.446 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:41:59.446 | INFO     | workflows.graphs.campaign.nodes.web_ad_generator_node:__init__:21 - WebAdGeneratorNode initialized.
2025-07-30 01:41:59.475 | INFO     | workflows.workflow:__init__:51 - CampaignOrchestrator initialized successfully
2025-07-30 01:44:41.795 | INFO     | workflows.workflow:__init__:32 - Initializing CampaignWorkflow...
2025-07-30 01:44:41.797 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:44:42.281 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:44:42.282 | INFO     | workflows.graphs.campaign.nodes.persona_node:__init__:26 - UserPersonaNode initialized with persona generation chain.
2025-07-30 01:44:42.282 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:44:42.608 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:44:42.609 | INFO     | workflows.graphs.campaign.nodes.strategy_node:__init__:23 - StrategyNode initialized.
2025-07-30 01:44:42.609 | INFO     | workflows.graphs.campaign.nodes.check_external_logs_node:__init__:14 - CheckExternalLogsNode initialized.
2025-07-30 01:44:42.609 | INFO     | workflows.graphs.campaign.nodes.analytics_node:__init__:14 - AnalyticsNode initialized. Ready to process external user logs.
2025-07-30 01:44:42.610 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:44:42.945 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:44:42.945 | INFO     | workflows.graphs.campaign.nodes.segmenting_node:__init__:35 - UserSegmenter initialized with structured prompt.
2025-07-30 01:44:42.946 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:44:43.263 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:44:43.263 | INFO     | workflows.graphs.campaign.nodes.recommend_node:__init__:25 - RecommendNode initialized with inline prompt chain.
2025-07-30 01:44:43.264 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:44:43.591 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:44:43.592 | INFO     | workflows.graphs.campaign.nodes.is_ab_testing_needed_node:__init__:22 - MultiVariantTestNode initialized.
2025-07-30 01:44:43.592 | INFO     | core.llm_manager:create_llm:82 - Initializing LLM provider: groq | Temperature: 0.3 | Overrides: {}
2025-07-30 01:44:43.913 | INFO     | core.chain:build:107 - Built chain for: default using provider: groq
2025-07-30 01:44:43.913 | INFO     | workflows.graphs.campaign.nodes.multi_variant_test_branching_node:__init__:21 - MultiVariantTestNode initialized.
